,Florida,California,Texas,New York,Virginia,Washington,Michigan,Colorado,New Jersey,Massachusetts,Connecticut,Utah,Ohio,Alabama,the District of Columbia,Arizona,Pennsylvania,North Carolina,Illinois,Nevada,Georgia,Maryland,Montana,New Hampshire,South Carolina,Minnesota,Louisiana,Arkansas,Iowa,Rhode Island,Hawaii,Indiana,Wyoming,New Mexico,Missouri,Maine,Tennessee,Idaho,Vermont,Oregon,Mississippi,West Virginia,Kansas,Kentucky,South Dakota,Delaware,Wisconsin,North Dakota,Nebraska,Oklahoma,Alaska
2002-11-01,136710.36458310162,268377.06860240013,119678.77447845573,190157.3980115717,156645.0515657088,197142.08501208597,132515.23274158963,221174.86294189518,228192.3378812098,280400.96903157997,206878.08660501862,177525.70186727773,114919.81409082799,109100.04914585814,221492.89004439022,156964.91311778582,115591.51509334763,140331.87528174752,155725.40127492588,180617.7088217908,147549.2347176147,187916.4749175637,,186035.26168609317,126224.96683679562,166789.1363039723,123428.90341002108,98709.46862090773,100740.7719763402,188104.41225563924,233428.37437491122,102614.22726780937,140185.87968167526,134652.7830042752,115866.87846644399,139724.41658298808,121064.00989563914,133771.40993799572,139877.25029658948,167811.62783722547,98998.23466420903,81248.71904823094,98290.93338573143,100315.04661532653,111528.0411116187,174954.42279049274,136390.51384365954,,111949.98549888165,92845.28602719372,171653.64370666954
2002-12-01,137931.83187371248,271882.7390023678,119975.94126898039,191814.76064279545,157877.19524092888,197611.6066094126,132937.2572955721,221453.90402665632,231141.6140025448,284236.62976945046,209265.62891152254,177290.7054463298,115285.89927969943,109382.94833828816,225153.03525026116,157681.25753962566,116281.18954826095,140575.50742347844,156579.85924890303,181849.98396058552,147916.5339520965,189789.62420885745,,188199.0757511536,126557.18782502918,168090.90190714938,123944.68000889015,99086.59737448876,101159.99880909943,190716.11395839564,235357.9445032497,102885.80665367952,140405.44344544993,134968.7846198205,116480.029107132,140937.0656070464,121331.51449147875,133940.07013792451,140714.00220975294,168467.3944839599,99305.5785255776,81435.87290598662,98843.74613436416,100570.43364939549,111646.53210859445,176201.2888156832,137056.6233901025,,112321.81185299919,93109.11179477104,172263.09565087568
2003-01-01,139135.97390990457,274980.3961873375,120203.80186249486,193433.61437270764,158959.4638199514,198140.61055471588,133333.70182348354,221546.47704085495,233965.04970153866,287335.6801770698,211261.29768993272,177123.9389190472,115620.82481049083,109628.78234502462,228460.26205356172,158350.98081518707,116941.82840344969,140811.83963189143,157257.17760403178,183065.833843242,148228.18470689654,191542.19124575777,,190266.1921586059,126883.29763106466,169400.4291513452,124465.12112102022,99346.97205351166,101522.40711191598,193139.9372357858,237386.03070967787,102975.00577043352,140738.0281413383,135290.6676620208,117009.70480480207,142250.15179743848,121529.6033003532,134068.31429973757,141554.56237835783,169095.61972735185,99463.53119740936,81539.08990169871,99426.65215452043,100798.55642148301,112099.08573389257,177508.51929546124,137607.8755029655,,112724.14525335659,93345.11527267091,172668.7931881818
2003-02-01,140373.40013842055,277868.3800833108,120354.19435542758,195008.5765671504,160051.28428100617,198665.30952719148,133679.1649551662,221598.19288287873,236702.70345865784,290182.8534473122,212779.58483733528,177080.03663360255,115927.71539311542,109906.06578266295,231307.86216001946,159062.18164460707,117606.34483522458,141027.8458352234,158103.1275830115,184268.7165550392,148514.24641003428,193323.45185853375,,192346.96727973796,127238.01738855544,170598.89420272876,124920.14899215137,99622.15704757722,101827.40306680929,195709.87654462564,239830.81501422575,102987.1979778002,141118.30716572393,135537.19424232762,117533.77533963462,143498.43575533736,121755.7730809158,134262.23626412137,142442.95336530788,169663.6241109116,99599.4813185867,81816.29362962376,99723.67895541509,101040.47264147829,112921.8559952363,178918.05707856288,138125.4147178825,,113131.13672410749,93583.1237825858,172934.1808992042
2003-03-01,141642.32948595544,280927.4913818656,120524.19141077052,196689.31116053634,161210.82790685518,199476.85897174678,133888.72731534328,221881.5612516219,239364.97933233817,293016.4698207373,214416.78181418567,177025.10228360308,116205.83721534857,110190.2674926358,233931.46248770866,159716.32612104758,118241.50159667472,141229.21266027028,158909.6072124781,185585.14453979416,148826.15821202405,195106.21117789974,,194476.08848905147,127581.54047151336,171689.32801619158,125264.17136239371,99895.1450850636,102056.95889225097,198481.82774984898,242797.11597150718,102947.88490122692,141414.65676118367,135728.12146525638,118043.91230331805,144626.12249605745,121969.85354753111,134354.00622056404,143337.7919026151,170272.97397302464,99796.18290108388,82173.52843388717,99718.1261352109,101295.24999833688,113477.00631794291,180402.18629550084,138700.78762018267,,113594.21604693965,93841.60399401066,173105.1151523479
2003-04-01,143056.1015443164,284483.2819762281,120723.59948136966,198345.31825362565,162561.82917481847,200378.53336826587,134082.78410780043,222226.74863179078,242005.50752439955,296089.09710475826,216274.73482602998,177154.22039538957,116494.18914930307,110541.2176369739,236884.11642377474,160443.2304306601,118913.02055921481,141399.1284716864,159804.19678588156,186953.30033656824,149138.7342053038,197052.97225201424,,196447.14648734021,127855.4298600264,172722.86548837146,125392.19589249697,100232.6648355995,102288.07373549377,201390.3514307822,245833.24201626694,102986.73641037177,141774.97961686167,135861.16348216447,118560.38483156964,145554.715563875,122226.32215392501,134706.8180365758,144183.45029639621,170948.77600395694,100076.97082983093,82568.67878970144,99384.82394426741,101565.46685413767,113735.3935860085,181960.87755865362,139320.11938269288,,114000.88632696528,94148.00723549623,173512.1346692279
2003-05-01,144549.4278817833,288432.2263726908,120949.83517635478,200039.99350726427,164049.78692136574,201510.4434094528,134420.42521857578,222487.36503905462,244759.35106711896,299168.9316442365,218539.8915284544,177315.49952656412,116802.84297279135,110853.56749342287,240043.15881349577,161194.04548331123,119734.98986406629,141598.05853537095,160640.41787723562,188545.11287168018,149448.81899142443,199210.94454910536,,198555.4377979977,128132.75793114235,173893.48625611296,125418.93415719496,100641.45312738232,102537.04401305794,204541.50951719796,249064.26723716364,103147.34910261996,142508.2181672247,136058.66644286996,119135.17097492551,146784.23590796828,122505.41824758363,135146.9253410647,145071.9228423438,171732.87826286795,100361.99910742942,82956.51395276944,99173.89197438299,101844.09746243851,113560.52229766687,183586.37535957908,140095.2055826047,,114514.48414283153,94432.7308281046,174307.76067902744
2003-06-01,146031.14615438486,292084.87722647074,121177.82595116866,201720.66333845872,165628.96972107198,202646.05708104876,134896.53432805437,222616.12665569806,247728.60679214098,301968.234460961,220888.66126548068,177634.656627467,117172.35939897894,111136.53366434864,243322.52614351804,162024.1846170919,120727.78479777546,141797.95500343238,161461.40521009543,190146.10895426304,149742.86948965388,201683.28416251251,,200580.04533862523,128454.96467503427,175041.79307616214,125511.78988329762,101080.28802293335,102835.8336435962,207971.73497698657,252452.33871674363,103436.83371581095,143551.3061822696,136435.65665556662,119786.52818845934,148167.89785169685,122822.00191018362,135713.72544160704,146017.3594478121,172615.2106617149,100606.92148008483,83353.05423853624,99231.26677596649,102124.7168730953,113644.13263225438,185150.39680855686,140961.164951744,,114947.10975467695,94686.97831696866,175447.44556437095
2003-07-01,147498.09435670433,295941.1888896657,121402.64287479495,203483.75600021976,167356.02201620865,203831.88838893245,135402.4270442389,222757.4892907096,250882.38300873572,304278.8891024452,223214.45463901045,177876.030457753,117596.58250433124,111404.67522135422,246559.60669969648,162885.88493600584,121818.18646746401,142042.41673178764,162240.17975850936,191981.7027564293,150037.31457942355,204349.28215192223,,202605.79482488838,128917.18267599586,176279.42327235852,125774.44311728398,101565.82963487341,103207.81124649527,211733.68190881994,255860.6578909212,103775.10970813462,144567.66430584647,136962.04122486807,120461.25619710912,149812.91397128082,123142.79250225681,136129.3998038995,147043.81501105693,173618.6052275521,100716.20975678523,83765.69278486872,99749.00522696738,102416.67052403527,113923.21913973567,186709.87865733242,141948.45715382404,,115480.16527359544,94918.09565835516,177251.79408348363
2003-08-01,148997.99214152197,300002.70576828474,121663.99838305872,205485.38099957086,169141.64273130786,205179.8914532871,135908.76098876257,222953.70468216855,254176.2261002442,306482.22603389353,225362.462545644,178026.00169414617,118092.74193607354,111693.56377334888,249646.6663430091,163812.13671657027,122869.82855110668,142344.9286153949,163345.11685420654,193901.6655376488,150399.56099108883,207104.00475754336,,204515.41454518578,129394.17228048795,177471.9781674305,126275.31891932769,102005.43702940497,103664.8701273813,215195.51284430976,259322.79507810212,104072.32826649047,145384.24427072203,137552.8409401063,121131.05499845617,151566.19067145593,123477.05920970092,136497.3867511516,148502.76991889408,174734.4419195299,100939.89540665246,84071.13841318058,100294.12791450873,102717.56286261417,114520.2211258736,188314.39512825882,143078.82474122994,,115954.954924456,95181.38114321942,178851.73516329715
2003-09-01,150555.07476178315,304514.5495483316,121901.05885954265,207652.56610304242,170986.44094761668,206568.2108940913,136450.85925498474,223210.2942674067,257294.5911628661,308895.35358204244,227666.83489288486,178121.59212749277,118600.3683872989,112007.25440913807,252653.55979004293,164846.02954666523,123901.7286088008,142670.33376877787,164701.86496749005,196161.57373993576,150790.08820319324,209870.27593112912,,206615.60252341782,129870.92640097057,178753.56250865047,126809.28627736216,102472.84269184865,104153.47118956265,218318.71260986672,262700.05124217557,104281.22507647182,146045.7937500725,138055.71928729516,121792.85376147495,153488.79902744506,123819.80742238525,136909.82697009007,150268.1985178166,175845.1755054512,101183.45362288186,84331.66664153089,100909.0908439915,103058.40586675948,115356.82744781987,190103.83119404525,144278.97211933354,,116496.29895934569,95479.61206889017,180568.12721353373
2003-10-01,152132.57427873745,308909.41027459194,122142.46298945234,209882.91185675922,172865.2739914062,207941.2423782917,137069.90214354065,223449.20920451896,260133.8774370056,311520.4062896017,229749.3366374928,178229.91331669208,119094.99043691864,112285.70037427371,256004.6104997492,165873.5960914525,124877.17646443464,142996.29324109972,166205.72403875567,198595.80533218684,151184.07716161243,212649.23519374031,,208851.29964728653,130327.0550507328,179952.29633901906,127440.49051620207,102914.13706557073,104649.50590458792,221306.36725265553,266964.8059328768,104559.00061527053,146725.37970735933,138567.95474407368,122492.01511596504,155500.10266978331,124186.5136330822,137259.99690502707,152271.82214133732,176993.68368355682,101590.6341036572,84523.15856680332,101423.22089905244,103408.01136654563,116335.95846300716,191862.67695178176,145547.8485400933,,116987.30461905389,95757.5816788212,182115.34157629547
2003-11-01,153680.08353222595,313144.212238755,122316.73822106518,211833.29925513023,174689.30275259571,209084.82882985403,137629.4170432608,223809.462049065,262591.9767437782,314156.27622378705,232035.34550431988,178407.47934832412,119508.95053605338,112567.1715857954,258969.9949373911,166765.8218779329,125761.16686855895,143287.1671931373,167350.82040403798,201451.3267044318,151533.16549784323,215249.92643317868,,210836.83615217367,130770.28303618474,181153.28862380897,127955.75855995814,103332.55644639397,105109.24275320116,224336.14694219537,271553.0330491231,104810.67786548536,147367.41177132574,139136.5958370434,123156.9423861029,157142.25933243605,124524.76364171377,137494.18279356917,153603.50780335537,178029.7307515971,101880.73220229223,84794.71766699018,101722.58304519253,103731.31984206599,117058.5140856428,193450.9714799108,146524.47109625,,117479.64095410152,95997.88821075752,183553.51017268957
2003-12-01,155160.7001532783,317239.2951911888,122464.2694183885,213582.58403698917,176444.44649496,210247.91539398054,138157.17950301053,224203.26443458584,264889.2899890795,316621.21826118376,234208.36363187258,178604.51694065137,119877.1843004726,112828.67683254053,261645.31306340764,167536.2954240423,126548.53377406637,143605.4539712346,168241.147678757,204410.39926777803,151894.57537707314,217672.77637405947,,212488.13699932073,131216.08497306335,182306.2740782523,128460.85337563629,103709.25915438484,105536.6665535788,227482.1996126885,275656.73575659987,105071.56444534106,147896.34815608172,139887.6132757999,123831.19661208345,158669.43167268924,124839.43552456722,137770.70857979768,154648.69226454667,179021.29755358503,102098.68421524628,85128.22766444153,101969.78610461003,104016.2016847249,117438.45574428757,194830.3282212827,147318.73707699092,,117955.84300240407,96227.70872553285,184815.9460738198
2004-01-01,156580.17379577717,321478.69563152775,122833.43031588999,215285.35896931612,178046.287881435,211479.19184031492,138653.06632238743,224553.77291663352,267173.2703873803,318924.5698899519,236278.39304232094,178791.1258188037,120188.02136903717,113100.01168966049,264356.8683089987,168226.4204767707,127246.80614395085,143930.53815481692,169050.0249026705,207713.40888201748,152207.17802140402,219884.5139653587,,214061.64811290056,131634.83079409486,183401.11632936425,128950.16205946125,104091.99543552329,105875.62014550828,230274.6966892224,279407.84490918956,105228.85638813424,148340.6205134657,140565.57508402425,124433.89525143166,160181.48363153552,125137.8869984577,138092.95550921158,155538.74114636335,179809.14302295542,102275.18005783898,85575.53602319559,102120.40919383342,104266.16985023924,117611.12829902046,196218.55424085943,147972.89506119618,,118444.75307136722,96497.30044034934,185108.42329397475
2004-02-01,157985.86173953555,326253.5024119246,123664.41040088398,216899.0582089003,179801.3861741058,212738.82057811064,139045.67247580682,224846.19058455425,269523.2906820125,321228.3216631123,237978.1905070692,179078.74064386697,120504.34124406044,113357.63995210372,267248.18131513166,169098.5489951038,128051.12402693469,144255.8999556435,169932.41710243758,211128.3675671774,152520.66123017532,222207.49834856068,,215718.0514224055,132073.83883068408,184504.63040802602,129484.75012620586,104557.43145934264,106112.21228491061,233261.66955487934,283580.67276372394,105342.57871245587,148802.67651382723,141289.770286041,124925.39880670285,161966.64401848847,125465.6145969105,138564.64076088477,156865.07276139318,180634.25306398267,102486.80004306877,86086.12137355033,102325.90843042669,104521.12605233332,118047.8916968879,197636.96598414055,148737.02686907296,,118949.72053266712,96804.46488980943,185707.77255066496
